Dep,Nom Ville,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année,Nombre d habitants,Nom Département
nan,HENDAYE,3,4.0,0,0,64,64HENDAYE,64260,2017,17201.0,0
nan,LARUNS,0,0.0,1,0,64,64LARUNS,64320,2017,1220.0,0
nan,LESCAR,3,0.0,0,0,64,64LESCAR,64335,2017,10505.0,0
nan,LONS,4,0.0,0,0,64,64LONS,64348,2017,13004.0,0
nan,MAULEON LICHARRE,1,0.0,0,0,64,64MAULEON LICHARRE,64371,2017,3230.0,0
nan,MONEIN,0,0.0,1,0,64,64MONEIN,64393,2017,4623.0,0
nan,MORLAAS,3,0.0,0,0,64,64MORLAAS,64405,2017,4407.0,0
nan,OLORON SAINTE MARIE,1,1.0,0,0,64,64OLORON SAINTE MARIE,64422,2017,11480.0,0
nan,ORTHEZ,3,1.0,0,0,64,64ORTHEZ,64430,2017,11365.0,0
nan,PARDIES,1,0.0,0,0,64,64PARDIES,64443,2017,884.0,0
nan,PAU,41,14.0,1,2,64,64PAU,64445,2017,79233.0,0
nan,SAINT JEAN DE LUZ,11,1.0,0,1,64,64SAINT JEAN DE LUZ,64483,2017,13980.0,0
nan,SAINT PALAIS,1,1.0,0,0,64,64SAINT PALAIS,64493,2017,1951.0,0
nan,SALIES DE BEARN,3,0.0,0,0,64,64SALIES DE BEARN,64499,2017,4884.0,0
nan,USTARITZ,1,1.0,0,0,64,64USTARITZ,64547,2017,6917.0,0
Hautes-Pyrénées (65),BAGNERES DE BIGORRE,4,2.0,0,0,65,65BAGNERES DE BIGORRE,65059,2017,8130.0,0
Tarbes ,SAINT LARY SOULAN,2,1.0,0,0,65,65SAINT LARY SOULAN,65388,2017,899.0,0
nan,AUREILHAN,2,0.0,0,0,65,65AUREILHAN,65047,2017,8208.0,0
nan,IBOS,1,0.0,0,0,65,65IBOS,65226,2017,3051.0,0
nan,ODOS,1,0.0,0,0,65,65ODOS,65331,2017,3335.0,0
nan,SEMEAC,1,0.0,0,0,65,65SEMEAC,65417,2017,4893.0,0
nan,JUILLAN,1,0.0,0,0,65,65JUILLAN,65235,2017,4139.0,0
nan,TARBES,20,25.0,0,0,65,65TARBES,65440,2017,40593.0,0
nan,LOURDES,9,5.0,0,0,65,65LOURDES,65286,2017,13946.0,0
Perpignan (66),ARGELES SUR MER,25,2.0,0,0,66,66ARGELES SUR MER,66008,2017,10516.0,0
nan,BAGES,2,0.0,0,0,66,66BAGES,66011,2017,4093.0,0
nan,BAHO,1,0.0,0,0,66,66BAHO,66012,2017,3264.0,0
nan,BAIXAS,2,0.0,0,0,66,66BAIXAS,66014,2017,2611.0,0
nan,BANYULS SUR MER,7,2.0,0,0,66,66BANYULS SUR MER,66016,2017,4852.0,0
nan,BOMPAS,5,0.0,0,0,66,66BOMPAS,66021,2017,7237.0,0
nan,CABESTANY,3,0.0,0,0,66,66CABESTANY,66028,2017,9994.0,0
nan,CANET EN ROUSSILLON,26,2.0,0,0,66,66CANET EN ROUSSILLON,66037,2017,12233.0,0
nan,CANOHES,2,2.0,0,0,66,66CANOHES,66038,2017,5642.0,0
nan,CERET,3,1.0,0,0,66,66CERET,66049,2017,7938.0,0
nan,CLAIRA,1,0.0,0,0,66,66CLAIRA,66050,2017,4082.0,0
nan,ESTAGEL,1,0.0,0,0,66,66ESTAGEL,66071,2017,2160.0,0
nan,ILLE SUR TET,5,2.0,0,0,66,66ILLE SUR TET,66088,2017,5544.0,0
nan,LAROQUE DES ALBERES,1,0.0,1,0,66,66LAROQUE DES ALBERES,66093,2017,2156.0,0
nan,LATOUR DE FRANCE,1,0.0,0,0,66,66LATOUR DE FRANCE,66096,2017,1050.0,0
nan,BARCARES,19,0.0,0,0,66,66BARCARES,66017,2017,5351.0,0
nan,BOULOU,6,1.0,0,0,66,66BOULOU,66024,2017,5630.0,0
nan,PERTHUS,1,3.0,0,0,66,66PERTHUS,66137,2017,591.0,0
nan,SOLER,8,3.0,0,0,66,66SOLER,66195,2017,7772.0,0
nan,ANGLES,1,1.0,0,0,66,66ANGLES,66004,2017,541.0,0
nan,MAUREILLAS LAS ILLAS,2,0.0,0,0,66,66MAUREILLAS LAS ILLAS,66106,2017,2644.0,0
nan,MILLAS,2,0.0,0,0,66,66MILLAS,66108,2017,4124.0,0
nan,PALAU DEL VIDRE,1,1.0,0,0,66,66PALAU DEL VIDRE,66133,2017,3265.0,0
nan,PERPIGNAN,144,1.0,0,6,66,66PERPIGNAN,66136,2017,123709.0,0
nan,PEZILLA LA RIVIERE,1,1.0,0,0,66,66PEZILLA LA RIVIERE,66140,2017,3595.0,0
nan,PIA,5,2.0,0,0,66,66PIA,66141,2017,9035.0,0
nan,PONTEILLA,1,0.0,0,0,66,66PONTEILLA,66145,2017,2840.0,0
nan,SAINT ANDRE,1,2.0,0,0,66,66SAINT ANDRE,66168,2017,3372.0,0
nan,SAINT FELIU D AVALL,2,0.0,0,0,66,66SAINT FELIU D AVALL,66174,2017,2680.0,0
nan,SAINT GENIS DES FONTAINES,1,0.0,0,0,66,66SAINT GENIS DES FONTAINES,66175,2017,2787.0,0
nan,SAINTE MARIE LA MER,3,1.0,0,0,66,66SAINTE MARIE LA MER,66182,2017,4804.0,0
nan,SALEILLES,4,0.0,0,0,66,66SALEILLES,66189,2017,5184.0,0
nan,SALSES LE CHATEAU,1,0.0,0,0,66,66SALSES LE CHATEAU,66190,2017,3454.0,0
nan,SOREDE,2,1.0,0,0,66,66SOREDE,66196,2017,3253.0,0
nan,TORREILLES,3,3.0,0,0,66,66TORREILLES,66212,2017,3854.0,0
nan,TOULOUGES,3,4.0,0,0,66,66TOULOUGES,66213,2017,5829.0,0
nan,VILLELONGUE DE LA SALANQUE,2,2.0,0,0,66,66VILLELONGUE DE LA SALANQUE,66224,2017,3319.0,0
nan,BOLQUERE,0,1.0,0,0,66,66BOLQUERE,66020,2017,827.0,0
nan,CASTEIL,0,1.0,0,0,66,66CASTEIL,66043,2017,136.0,0
nan,FUILLA,0,1.0,0,0,66,66FUILLA,66085,2017,513.0,0
nan,MONT LOUIS,0,2.0,0,0,66,66MONT LOUIS,66117,2017,181.0,0
nan,ORTAFFA,0,1.0,0,0,66,66ORTAFFA,66129,2017,1385.0,0
nan,SAINT NAZAIRE,0,1.0,0,0,66,66SAINT NAZAIRE,66186,2017,2617.0,0
nan,VINCA,0,2.0,0,0,66,66VINCA,66230,2017,2030.0,0
nan,SAINT HIPPOLYTE,0,2.0,1,0,66,66SAINT HIPPOLYTE,66176,2017,2945.0,0
nan,VERNET LES BAINS,0,1.0,3,0,66,66VERNET LES BAINS,66222,2017,1399.0,0
Strasbourg,BARR,2,1.0,1,0,67,67BARR,67021,2017,7411.0,0
nan,BENFELD,0,2.0,0,0,67,67BENFELD,67028,2017,5816.0,0
nan,BETSCHDORF,1,0.0,0,0,67,67BETSCHDORF,67339,2017,4119.0,0
nan,BISCHOFFSHEIM,1,0.0,0,0,67,67BISCHOFFSHEIM,67045,2017,3339.0,0
nan,BISCHWILLER,8,0.0,0,0,67,67BISCHWILLER,67046,2017,12703.0,0
nan,BOUXWILLER,2,1.0,0,0,67,67BOUXWILLER,67061,2017,4300.0,0
nan,BRUMATH,4,0.0,0,0,67,67BRUMATH,67067,2017,10451.0,0
nan,DAMBACH LA VILLE,0,1.0,0,0,67,67DAMBACH LA VILLE,67084,2017,2149.0,0
nan,DORLISHEIM,0,2.0,0,0,67,67DORLISHEIM,67101,2017,2588.0,0
nan,ECKBOLSHEIM,3,0.0,0,0,67,67ECKBOLSHEIM,67118,2017,6686.0,0
nan,ERSTEIN,7,0.0,0,0,67,67ERSTEIN,67130,2017,11119.0,0
nan,ESCHAU,1,0.0,0,0,67,67ESCHAU,67131,2017,5032.0,0
nan,GRENDELBRUCH,0,0.0,1,0,67,67GRENDELBRUCH,67167,2017,1233.0,0
nan,HAGUENAU,11,3.0,0,0,67,67HAGUENAU,67180,2017,35000.0,0
nan,HOCHFELDEN,1,1.0,0,0,67,67HOCHFELDEN,67202,2017,3992.0,0
nan,HOLTZHEIM,1,0.0,0,0,67,67HOLTZHEIM,67212,2017,3600.0,0
nan,ILLKIRCH GRAFFENSTADEN,6,0.0,0,0,67,67ILLKIRCH GRAFFENSTADEN,67218,2017,29000.0,0
nan,INGWILLER,1,0.0,0,0,67,67INGWILLER,67222,2017,4214.0,0
nan,KINTZHEIM,0,0.0,1,0,67,67KINTZHEIM,67239,2017,1642.0,0
nan,BROQUE,2,0.0,0,0,67,67BROQUE,67066,2017,2704.0,0
nan,WANTZENAU,1,0.0,0,0,67,67WANTZENAU,67519,2017,5900.0,0
nan,LAUTERBOURG,1,0.0,0,0,67,67LAUTERBOURG,67261,2017,2300.0,0
nan,LINGOLSHEIM,0,2.0,0,0,67,67LINGOLSHEIM,67267,2017,18503.0,0
nan,MARCKOLSHEIM,4,0.0,1,0,67,67MARCKOLSHEIM,67281,2017,4165.0,0
nan,MOLSHEIM,6,1.0,0,0,67,67MOLSHEIM,67300,2017,9294.0,0
nan,MUSSIG,0,0.0,1,0,67,67MUSSIG,67310,2017,1182.0,0
nan,NIEDERBRONN LES BAINS,3,0.0,0,0,67,67NIEDERBRONN LES BAINS,67324,2017,4366.0,0
nan,NIEDERNAI,0,0.0,1,0,67,67NIEDERNAI,67329,2017,1239.0,0
nan,OBERNAI,9,0.0,0,0,67,67OBERNAI,67348,2017,11296.0,0
nan,ROSHEIM,3,0.0,0,0,67,67ROSHEIM,67411,2017,5018.0,0
nan,ROTHAU,1,0.0,0,0,67,67ROTHAU,67414,2017,1554.0,0
nan,SARRE UNION,0,1.0,0,0,67,67SARRE UNION,67434,2017,2950.0,0
nan,SAVERNE,5,1.0,0,0,67,67SAVERNE,67437,2017,12000.0,0
nan,SCHILTIGHEIM,8,1.0,0,0,67,67SCHILTIGHEIM,67447,2017,31610.0,0
nan,SELESTAT,6,2.0,1,0,67,67SELESTAT,67462,2017,19575.0,0
nan,SOUFFELWEYERSHEIM,2,0.0,0,0,67,67SOUFFELWEYERSHEIM,67471,2017,7795.0,0
nan,WASSELONNE,2,0.0,1,0,67,67WASSELONNE,67520,2017,5628.0,0
nan,WESTHOFFEN,0,0.0,1,0,67,67WESTHOFFEN,67525,2017,1676.0,0
nan,WISSEMBOURG,4,0.0,0,0,67,67WISSEMBOURG,67544,2017,7664.0,0
nan,WOLFISHEIM,0,0.0,1,0,67,67WOLFISHEIM,67551,2017,4187.0,0
nan,WOLXHEIM,0,0.0,1,0,67,67WOLXHEIM,67554,2017,945.0,0
Haut-Rhin (68),ALTKIRCH,4,2.0,0,0,68,68ALTKIRCH,68004,2017,5903.0,0
nan,BERGHEIM,0,1.0,0,0,68,68BERGHEIM,68028,2017,2081.0,0
nan,BIESHEIM,2,0.0,0,0,68,68BIESHEIM,68036,2017,2565.0,0
nan,COLMAR,28,6.0,0,0,68,68COLMAR,68066,2017,40651.0,0
nan,EGUISHEIM,2,0.0,0,0,68,68EGUISHEIM,68078,2017,1793.0,0
nan,HORBOURG WIHR,3,0.0,0,0,68,68HORBOURG WIHR,68145,2017,5620.0,0
nan,INGERSHEIM,1,0.0,0,0,68,68INGERSHEIM,68155,2017,4710.0,0
nan,KAYSERSBERG VIGNOBLE,2,0.0,0,0,68,68KAYSERSBERG VIGNOBLE,68162,2017,4789.0,0
nan,MUNSTER,3,0.0,0,0,68,68MUNSTER,68226,2017,4750.0,0
nan,NEUF BRISACH,1,0.0,0,0,68,68NEUF BRISACH,68231,2017,1967.0,0
nan,ORBEY,1,0.0,0,0,68,68ORBEY,68249,2017,3684.0,0
nan,RIBEAUVILLE,4,0.0,1,0,68,68RIBEAUVILLE,68269,2017,4924.0,0
nan,RIQUEWIHR,3,1.0,0,0,68,68RIQUEWIHR,68277,2017,1161.0,0
nan,TURCKHEIM,3,0.0,0,0,68,68TURCKHEIM,68338,2017,3836.0,0
nan,VOLGELSHEIM,2,0.0,0,0,68,68VOLGELSHEIM,68352,2017,2407.0,0
nan,WETTOLSHEIM,1,0.0,0,0,68,68WETTOLSHEIM,68365,2017,1742.0,0
nan,WINTZENHEIM,4,2.0,0,0,68,68WINTZENHEIM,68374,2017,7977.0,0
nan,HUNINGUE,5,0.0,0,0,68,68HUNINGUE,68149,2017,7141.0,0
nan,ILLZACH,6,0.0,0,0,68,68ILLZACH,68154,2017,14686.0,0
nan,KEMBS,1,0.0,0,0,68,68KEMBS,68163,2017,5091.0,0
nan,KINGERSHEIM,4,0.0,0,0,68,68KINGERSHEIM,68166,2017,13157.0,0
nan,MULHOUSE,66,20.0,0,4,68,68MULHOUSE,68224,2017,112812.0,0
nan,OTTMARSHEIM,2,0.0,0,0,68,68OTTMARSHEIM,68253,2017,1804.0,0
nan,PFASTATT,3,0.0,0,0,68,68PFASTATT,68256,2017,9594.0,0
nan,RIEDISHEIM,6,0.0,0,0,68,68RIEDISHEIM,68271,2017,12481.0,0
nan,RIXHEIM,10,0.0,0,0,68,68RIXHEIM,68278,2017,14083.0,0
nan,ROSENAU,0,1.0,0,0,68,68ROSENAU,68286,2017,2332.0,0
nan,SAINT LOUIS,4,2.0,0,0,68,68SAINT LOUIS,68297,2017,20550.0,0
nan,SAUSHEIM,3,0.0,0,0,68,68SAUSHEIM,68300,2017,5584.0,0
nan,WITTELSHEIM,2,0.0,0,0,68,68WITTELSHEIM,68375,2017,10492.0,0
nan,CERNAY,2,1.0,0,0,68,68CERNAY,68063,2017,11955.0,0
nan,ENSISHEIM,1,0.0,0,0,68,68ENSISHEIM,68082,2017,7468.0,0
nan,GUEBWILLER,0,2.0,0,0,68,68GUEBWILLER,68112,2017,11647.0,0
nan,MASEVAUX NIEDERBRUCK,1,0.0,0,0,68,68MASEVAUX NIEDERBRUCK,68201,2017,3859.0,0
nan,ROUFFACH,2,0.0,1,0,68,68ROUFFACH,68287,2017,4803.0,0
nan,THANN,5,0.0,0,0,68,68THANN,68334,2017,8080.0,0
nan,VIEUX THANN,1,0.0,0,0,68,68VIEUX THANN,68348,2017,2988.0,0
nan,WILLER SUR THUR,1,0.0,0,0,68,68WILLER SUR THUR,68372,2017,1888.0,0
Rhône (69),ALBIGNY SUR SAONE,1,0.0,0,0,69,69ALBIGNY SUR SAONE,69003,2017,2875.0,0
Lyon,AMPLEPUIS,1,0.0,0,0,69,69AMPLEPUIS,69006,2017,5200.0,0
nan,ANSE,2,0.0,0,0,69,69ANSE,69009,2017,7150.0,0
nan,ARBRESLE,2,0.0,0,0,69,69ARBRESLE,69010,2017,6500.0,0
nan,ARNAS,1,0.0,0,0,69,69ARNAS,69013,2017,3528.0,0
nan,BELLEVILLE,3,3.0,0,0,69,69BELLEVILLE,69019,2017,8293.0,0
nan,BRIGNAIS,5,2.0,0,0,69,69BRIGNAIS,69027,2017,11513.0,0
nan,BRINDAS,2,0.0,0,0,69,69BRINDAS,69028,2017,6080.0,0
nan,BRON,13,0.0,0,0,69,69BRON,69029,2017,40694.0,0
nan,BULLY,1,0.0,0,0,69,69BULLY,69032,2017,2060.0,0
nan,CHARLY,2,0.0,0,0,69,69CHARLY,69046,2017,4627.0,0
nan,CHASSIEU,8,2.0,0,0,69,69CHASSIEU,69271,2017,10121.0,0
nan,CHAZAY D AZERGUES,1,0.0,0,0,69,69CHAZAY D AZERGUES,69052,2017,4095.0,0
nan,CHERES,1,0.0,0,0,69,69CHERES,69055,2017,1476.0,0
nan,CIVRIEUX D AZERGUES,0,1.0,0,0,69,69CIVRIEUX D AZERGUES,69059,2017,1553.0,0
nan,COLOMBIER SAUGNIEU,4,0.0,0,0,69,69COLOMBIER SAUGNIEU,69299,2017,2554.0,0
nan,COLLONGES AU MONT D OR,1,1.0,0,0,69,69COLLONGES AU MONT D OR,69063,2017,4000.0,0
nan,COMMUNAY,2,0.0,0,0,69,69COMMUNAY,69272,2017,4292.0,0
nan,CONDRIEU,1,0.0,0,0,69,69CONDRIEU,69064,2017,3955.0,0
nan,CORBAS,6,0.0,0,1,69,69CORBAS,69273,2017,11100.0,0
nan,COURS,1,0.0,0,0,69,69COURS,69066,2017,4726.0,0
nan,CRAPONNE,3,1.0,0,0,69,69CRAPONNE,69069,2017,11183.0,0
nan,DARDILLY,3,0.0,0,0,69,69DARDILLY,69072,2017,9700.0,0
nan,ECULLY,5,0.0,0,0,69,69ECULLY,69081,2017,18500.0,0
nan,FEYZIN,7,0.0,0,0,69,69FEYZIN,69276,2017,9600.0,0
nan,FRANCHEVILLE,3,1.0,0,0,69,69FRANCHEVILLE,69089,2017,14683.0,0
nan,GENAS,3,2.0,0,0,69,69GENAS,69277,2017,12341.0,0
nan,GIVORS,5,6.0,0,0,69,69GIVORS,69091,2017,19725.0,0
nan,GRIGNY,3,2.0,0,0,69,69GRIGNY,69096,2017,9567.0,0
nan,IRIGNY,4,0.0,0,0,69,69IRIGNY,69100,2017,8583.0,0
nan,JONS,1,0.0,0,0,69,69JONS,69280,2017,1450.0,0
nan,LENTILLY,1,1.0,0,0,69,69LENTILLY,69112,2017,5565.0,0
nan,LIMAS,2,0.0,0,0,69,69LIMAS,69115,2017,4500.0,0
nan,LUCENAY,1,0.0,0,0,69,69LUCENAY,69122,2017,1814.0,0
nan,LYON,335,90.0,0,0,69,69LYON,69123,2017,530000.0,0
nan,MARCY L ETOILE,2,2.0,0,0,69,69MARCY L ETOILE,69127,2017,3849.0,0
nan,MARENNES,0,0.0,1,0,69,69MARENNES,69281,2017,1629.0,0
nan,MEYZIEU,16,0.0,0,1,69,69MEYZIEU,69282,2017,32225.0,0
nan,MIONS,10,3.0,0,1,69,69MIONS,69283,2017,13000.0,0
nan,MORANCE,1,0.0,0,0,69,69MORANCE,69140,2017,2100.0,0
nan,MORNANT,0,1.0,0,0,69,69MORNANT,69141,2017,5775.0,0
nan,MULATIERE,3,0.0,0,0,69,69MULATIERE,69142,2017,6500.0,0
nan,NEUVILLE SUR SAONE,3,2.0,0,0,69,69NEUVILLE SUR SAONE,69143,2017,7500.0,0
nan,OULLINS,11,4.0,0,0,69,69OULLINS,69149,2017,26500.0,0
nan,POLLIONNAY,1,0.0,0,0,69,69POLLIONNAY,69154,2017,2441.0,0
nan,POMMIERS,1,0.0,0,0,69,69POMMIERS,69156,2017,2606.0,0
nan,PUSIGNAN,2,1.0,0,0,69,69PUSIGNAN,69285,2017,4026.0,0
nan,SAINT DIDIER AU MONT D OR,2,0.0,0,0,69,69SAINT DIDIER AU MONT D OR,69194,2017,6744.0,0
nan,SAINT GERMAIN AU MONT D OR,1,1.0,0,0,69,69SAINT GERMAIN AU MONT D OR,69207,2017,3050.0,0
nan,SAINT GENIS LAVAL,7,2.0,0,0,69,69SAINT GENIS LAVAL,69204,2017,21271.0,0
nan,SAINT GEORGES DE RENEINS,1,0.0,0,0,69,69SAINT GEORGES DE RENEINS,69206,2017,4227.0,0
nan,SAINT GERMAIN NUELLES,1,0.0,0,0,69,69SAINT GERMAIN NUELLES,69208,2017,2233.0,0
nan,SAINT LAURENT DE CHAMOUSSET,0,0.0,1,0,69,69SAINT LAURENT DE CHAMOUSSET,69220,2017,1887.0,0
nan,SAINT MARTIN EN HAUT,0,1.0,0,0,69,69SAINT MARTIN EN HAUT,69227,2017,4109.0,0
nan,SAINT PIERRE DE CHANDIEU,2,0.0,0,0,69,69SAINT PIERRE DE CHANDIEU,69289,2017,4648.0,0
nan,SAINT PIERRE LA PALUD,1,0.0,0,0,69,69SAINT PIERRE LA PALUD,69231,2017,2700.0,0
nan,SAINT PRIEST,31,4.0,0,0,69,69SAINT PRIEST,69290,2017,44890.0,0
nan,SAINT ROMAIN EN GAL,0,0.0,2,0,69,69SAINT ROMAIN EN GAL,69235,2017,1820.0,0
nan,SAINT SYMPHORIEN D OZON,2,0.0,0,0,69,69SAINT SYMPHORIEN D OZON,69291,2017,5800.0,0
nan,SATHONAY VILLAGE,0,1.0,0,0,69,69SATHONAY VILLAGE,69293,2017,2385.0,0
nan,SEREZIN DU RHONE,0,1.0,0,0,69,69SEREZIN DU RHONE,69294,2017,2616.0,0
nan,SOLAIZE,1,0.0,0,0,69,69SOLAIZE,69296,2017,2941.0,0
nan,SOUCIEU EN JARREST,1,0.0,0,0,69,69SOUCIEU EN JARREST,69176,2017,4200.0,0
nan,TALUYERS,1,0.0,0,0,69,69TALUYERS,69241,2017,2521.0,0
nan,TARARE,5,1.0,0,0,69,69TARARE,69243,2017,11048.0,0
nan,TASSIN LA DEMI LUNE,12,3.0,0,0,69,69TASSIN LA DEMI LUNE,69244,2017,22145.0,0
nan,TERNAY,2,0.0,0,0,69,69TERNAY,69297,2017,5430.0,0
nan,THURINS,1,0.0,0,0,69,69THURINS,69249,2017,3015.0,0
nan,TOUR DE SALVAGNY,2,0.0,0,0,69,69TOUR DE SALVAGNY,69250,2017,4071.0,0
nan,TOUSSIEU,3,0.0,0,0,69,69TOUSSIEU,69298,2017,2500.0,0
nan,VAL D OINGT,0,0.0,1,0,69,69VAL D OINGT,69024,2017,4064.0,0
nan,VAULX EN VELIN,13,5.0,0,0,69,69VAULX EN VELIN,69256,2017,47313.0,0
nan,VENISSIEUX,34,4.0,0,0,69,69VENISSIEUX,69259,2017,64000.0,0
nan,VERNAISON,4,0.0,0,0,69,69VERNAISON,69260,2017,4998.0,0
nan,VILLEFRANCHE SUR SAONE,20,8.0,0,0,69,69VILLEFRANCHE SUR SAONE,69264,2017,36786.0,0
nan,VILLEURBANNE,39,18.0,0,0,69,69VILLEURBANNE,69266,2017,148000.0,0
nan,VOURLES,2,0.0,0,0,69,69VOURLES,69268,2017,3338.0,0
Haute-Saône (70),LURE,1,1.0,0,0,70,70LURE,70310,2017,8324.0,0
Vesoul ,LUXEUIL LES BAINS,5,0.0,0,0,70,70LUXEUIL LES BAINS,70311,2017,6917.0,0
nan,GRAY,5,2.0,0,0,70,70GRAY,70279,2017,5872.0,0
nan,SAINT LOUP SUR SEMOUSE,1,0.0,0,0,70,70SAINT LOUP SUR SEMOUSE,70467,2017,3336.0,0
nan,VESOUL,7,3.0,0,0,70,70VESOUL,70550,2017,15058.0,0
nan,BREVILLIERS,0,0.0,1,0,70,70BREVILLIERS,70096,2017,611.0,0
Saône-et-Loire (71),TORCY,2,0.0,0,0,71,71TORCY,71540,2017,3187.0,0
Macon,CREUSOT,6,2.0,0,0,71,71CREUSOT,71153,2017,22620.0,0
nan,BLANZY,1,0.0,0,0,71,71BLANZY,71040,2017,6557.0,0
nan,AUTUN,3,0.0,0,0,71,71AUTUN,71014,2017,14426.0,0
nan,BREUIL,1,1.0,0,0,71,71BREUIL,71059,2017,3622.0,0
nan,BUXY,1,0.0,0,0,71,71BUXY,71070,2017,2184.0,0
nan,CHAMPFORGEUIL,1,0.0,0,0,71,71CHAMPFORGEUIL,71081,2017,2345.0,0
nan,GIVRY,1,0.0,0,0,71,71GIVRY,71221,2017,3694.0,0
nan,SAINT MARCEL,2,0.0,0,0,71,71SAINT MARCEL,71445,2017,5816.0,0
nan,SAINT REMY,3,0.0,0,0,71,71SAINT REMY,71475,2017,6283.0,0
nan,SENNECEY LE GRAND,1,0.0,0,0,71,71SENNECEY LE GRAND,71512,2017,3120.0,0
nan,MONTCEAU LES MINES,5,6.0,0,0,71,71MONTCEAU LES MINES,71306,2017,19124.0,0
nan,OUROUX SUR SAONE,1,0.0,0,0,71,71OUROUX SUR SAONE,71336,2017,3000.0,0
nan,MERCUREY,1,0.0,0,0,71,71MERCUREY,71294,2017,1271.0,0
nan,GUEUGNON,3,0.0,0,0,71,71GUEUGNON,71230,2017,7386.0,0
nan,DIGOIN,1,0.0,1,0,71,71DIGOIN,71176,2017,8146.0,0
nan,MARCIGNY,1,1.0,0,0,71,71MARCIGNY,71275,2017,1900.0,0
nan,PARAY LE MONIAL,3,0.0,0,0,71,71PARAY LE MONIAL,71342,2017,9094.0,0
nan,LOUHANS,3,0.0,0,0,71,71LOUHANS,71263,2017,6551.0,0
nan,CUISEAUX,1,0.0,0,0,71,71CUISEAUX,71157,2017,1812.0,0
nan,CLUNY,3,2.0,0,0,71,71CLUNY,71137,2017,4689.0,0
nan,TOURNUS,3,2.0,0,0,71,71TOURNUS,71543,2017,5814.0,0
nan,MACON,8,7.0,0,0,71,71MACON,71270,2017,33730.0,0
Sarthe (72),ALLONNES,1,0.0,0,0,72,72ALLONNES,72003,2017,11190.0,0
Le Mans,ARNAGE,1,1.0,0,0,72,72ARNAGE,72008,2017,5401.0,0
nan,BESSE SUR BRAYE,1,0.0,0,0,72,72BESSE SUR BRAYE,72035,2017,2293.0,0
nan,CHANGE,1,1.0,0,0,72,72CHANGE,72058,2017,6638.0,0
nan,CONNERRE,1,0.0,0,0,72,72CONNERRE,72090,2017,2958.0,0
nan,ECOMMOY,1,1.0,0,0,72,72ECOMMOY,72124,2017,4722.0,0
nan,CHARTRE SUR LE LOIR,0,0.0,1,0,72,72CHARTRE SUR LE LOIR,72068,2017,1500.0,0
nan,FERTE BERNARD,4,1.0,0,0,72,72FERTE BERNARD,72132,2017,9269.0,0
nan,FLECHE,3,0.0,0,0,72,72FLECHE,72154,2017,16146.0,0
nan,SUZE SUR SARTHE,1,1.0,0,0,72,72SUZE SUR SARTHE,72346,2017,4543.0,0
nan,BAILLEUL,1,0.0,0,0,72,72BAILLEUL,72022,2017,1255.0,0
nan,LUDE,1,0.0,0,0,72,72LUDE,72176,2017,4567.0,0
nan,MANS,23,21.0,0,0,72,72MANS,72181,2017,147768.0,0
nan,MAMERS,2,0.0,0,0,72,72MAMERS,72180,2017,5496.0,0
nan,MAYET,1,0.0,0,0,72,72MAYET,72191,2017,3226.0,0
nan,MONCE EN BELIN,1,0.0,0,0,72,72MONCE EN BELIN,72200,2017,3605.0,0
nan,MONTVAL SUR LOIR,3,2.0,0,0,72,72MONTVAL SUR LOIR,72071,2017,6539.0,0
nan,MULSANNE,1,0.0,0,0,72,72MULSANNE,72213,2017,5018.0,0
nan,NOYEN SUR SARTHE,1,0.0,0,0,72,72NOYEN SUR SARTHE,72223,2017,2713.0,0
nan,PARCE SUR SARTHE,0,1.0,0,0,72,72PARCE SUR SARTHE,72228,2017,2197.0,0
nan,PARIGNE L EVEQUE,1,0.0,0,0,72,72PARIGNE L EVEQUE,72231,2017,4971.0,0
nan,RUAUDIN,1,0.0,0,0,72,72RUAUDIN,72260,2017,3473.0,0
nan,SABLE SUR SARTHE,5,0.0,0,0,72,72SABLE SUR SARTHE,72264,2017,13058.0,0
nan,SAINT CALAIS,1,0.0,0,0,72,72SAINT CALAIS,72269,2017,3514.0,0
nan,SAVIGNE L EVEQUE,0,1.0,0,0,72,72SAVIGNE L EVEQUE,72329,2017,4137.0,0
nan,SOLESMES,0,1.0,0,0,72,72SOLESMES,72336,2017,1303.0,0
Savoie (73),AIGUEBLANCHE,0,0.0,2,0,73,73AIGUEBLANCHE,73003,2017,3250.0,0
nan,AIX LES BAINS,6,3.0,0,0,73,73AIX LES BAINS,73008,2017,30419.0,0
nan,ALBERTVILLE,9,3.0,0,0,73,73ALBERTVILLE,73011,2017,19000.0,0
nan,ALLUES,3,9.0,0,0,73,73ALLUES,73015,2017,1932.0,0
nan,BOURGET DU LAC,2,0.0,0,0,73,73BOURGET DU LAC,73051,2017,4500.0,0
nan,BRIDES LES BAINS,2,2.0,0,0,73,73BRIDES LES BAINS,73057,2017,507.0,0
nan,CHALLES LES EAUX,2,0.0,0,0,73,73CHALLES LES EAUX,73064,2017,5504.0,0
nan,CHAMBERY,42,0.0,0,2,73,73CHAMBERY,73065,2017,62000.0,0
nan,CHANAZ,0,1.0,0,0,73,73CHANAZ,73073,2017,516.0,0
nan,CRUET,0,0.0,1,0,73,73CRUET,73096,2017,1041.0,0
